Timestamp,Elapsed_Time_s,Temp1,Temp2,Temp3,Volt1,Volt2,Volt3,Volt4,MPPT_curr_hull_port,MPPT_curr_hull_starbd,MPPT_curr_sail_port,MPPT_curr_sail_starbd,Actual_rdr_deg,Set_rdr_deg,Speed_over_gnd,IMU_roll,IMU_pitch,IMU_integral,IMU_derivative,IMU_heading,Desired_heading,Data_wind_spd,Data_wind_dir
2025-11-07T16:12:47.411388,27.874,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3.0,36.0
2025-11-07T16:12:47.413332,27.876,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3.0,36.0
2025-11-07T16:12:49.494678,29.957,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.0,72.0
2025-11-07T16:12:49.495931,29.958,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.0,72.0
2025-11-07T16:12:49.500116,29.963,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9.0,108.0
2025-11-07T16:12:49.502306,29.965,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9.0,108.0
2025-11-07T16:12:49.503794,29.966,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12.0,144.0
2025-11-07T16:12:49.505644,29.968,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12.0,144.0
2025-11-07T16:12:49.506841,29.969,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15.0,180.0
2025-11-07T16:12:49.508071,29.971,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15.0,180.0
2025-11-07T16:12:49.509326,29.972,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,18.0,216.0
2025-11-07T16:12:49.510825,29.973,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,18.0,216.0
2025-11-07T16:12:49.512622,29.975,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,21.0,251.0
2025-11-07T16:12:49.514694,29.977,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,21.0,251.0
2025-11-07T16:12:49.516231,29.979,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,24.0,288.0
2025-11-07T16:12:49.518068,29.981,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,24.0,288.0
2025-11-07T16:12:49.519834,29.982,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,27.0,323.0
2025-11-07T16:12:49.521666,29.984,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,27.0,323.0
2025-11-07T16:12:49.523347,29.986,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,30.0,359.0
2025-11-07T16:12:49.526097,29.989,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,30.0,359.0
2025-11-07T16:12:49.528019,29.990,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,27.0,323.0
2025-11-07T16:12:49.529721,29.992,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,27.0,323.0
2025-11-07T16:12:49.532399,29.995,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,24.0,288.0
2025-11-07T16:12:49.534589,29.997,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,24.0,288.0
2025-11-07T16:12:49.536422,29.999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,21.0,251.0
2025-11-07T16:12:49.538694,30.001,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,21.0,251.0
2025-11-07T16:12:49.541066,30.004,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,18.0,216.0
2025-11-07T16:12:49.542642,30.005,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,18.0,216.0
2025-11-07T16:12:49.544231,30.007,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15.0,180.0
2025-11-07T16:12:49.545883,30.008,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15.0,180.0
2025-11-07T16:12:51.391623,31.854,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12.0,144.0
2025-11-07T16:12:51.393103,31.856,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12.0,144.0
2025-11-07T16:12:51.394506,31.857,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9.0,108.0
2025-11-07T16:12:51.395802,31.858,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9.0,108.0
2025-11-07T16:12:51.397312,31.860,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.0,72.0
2025-11-07T16:12:51.398898,31.861,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.0,72.0
2025-11-07T16:12:51.400221,31.863,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3.0,36.0
2025-11-07T16:12:51.401868,31.864,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3.0,36.0
2025-11-07T16:12:51.403861,31.866,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.0,72.0
2025-11-07T16:12:51.405406,31.868,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.0,72.0
2025-11-07T16:12:51.406600,31.869,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9.0,108.0
2025-11-07T16:12:51.407909,31.870,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9.0,108.0
2025-11-07T16:12:51.409174,31.872,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12.0,144.0
2025-11-07T16:12:51.410830,31.873,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12.0,144.0
2025-11-07T16:12:51.412436,31.875,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15.0,180.0
2025-11-07T16:12:51.413682,31.876,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15.0,180.0
2025-11-07T16:12:51.415468,31.878,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,18.0,216.0
2025-11-07T16:12:51.416776,31.879,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,18.0,216.0
2025-11-07T16:12:51.418547,31.881,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,21.0,251.0
2025-11-07T16:12:51.420328,31.883,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,21.0,251.0
2025-11-07T16:12:51.422141,31.885,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,24.0,288.0
2025-11-07T16:12:51.423520,31.886,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,24.0,288.0
2025-11-07T16:12:51.425110,31.888,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,27.0,323.0
2025-11-07T16:12:51.443941,31.906,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,27.0,323.0
2025-11-07T16:12:51.445715,31.908,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,30.0,359.0
2025-11-07T16:12:51.447316,31.910,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,30.0,359.0
2025-11-07T16:12:52.824773,33.287,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,27.0,323.0
2025-11-07T16:12:52.826247,33.289,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,27.0,323.0
2025-11-07T16:12:52.827440,33.290,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,24.0,288.0
2025-11-07T16:12:52.828891,33.291,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,24.0,288.0
2025-11-07T16:12:52.830221,33.293,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,21.0,251.0
2025-11-07T16:12:52.831823,33.294,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,21.0,251.0
2025-11-07T16:12:52.833286,33.296,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,18.0,216.0
2025-11-07T16:12:52.835027,33.297,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,18.0,216.0
2025-11-07T16:12:52.836715,33.299,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15.0,180.0
2025-11-07T16:12:52.839785,33.302,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15.0,180.0
2025-11-07T16:12:52.841608,33.304,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12.0,144.0
2025-11-07T16:12:52.843059,33.306,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12.0,144.0
2025-11-07T16:12:52.844293,33.307,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9.0,108.0
2025-11-07T16:12:52.845908,33.308,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9.0,108.0
2025-11-07T16:12:52.847638,33.310,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.0,72.0
2025-11-07T16:12:52.848927,33.311,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.0,72.0
2025-11-07T16:12:52.850132,33.313,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3.0,36.0
2025-11-07T16:12:52.851795,33.314,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3.0,36.0
2025-11-07T16:12:52.854309,33.317,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.0,72.0
2025-11-07T16:12:52.855934,33.318,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.0,72.0
2025-11-07T16:12:54.239131,34.702,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9.0,108.0
2025-11-07T16:12:54.241028,34.703,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9.0,108.0
2025-11-07T16:12:54.242321,34.705,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12.0,144.0
2025-11-07T16:12:54.243751,34.706,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12.0,144.0
2025-11-07T16:12:54.245470,34.708,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15.0,180.0
2025-11-07T16:12:54.247478,34.710,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15.0,180.0
2025-11-07T16:12:54.249265,34.712,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,18.0,216.0
2025-11-07T16:12:54.250920,34.713,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,18.0,216.0
2025-11-07T16:12:54.252792,34.715,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,21.0,251.0
2025-11-07T16:12:54.255152,34.718,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,21.0,251.0
2025-11-07T16:12:54.257078,34.720,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,24.0,288.0
2025-11-07T16:12:54.258525,34.721,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,24.0,288.0
2025-11-07T16:12:54.260415,34.723,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,27.0,323.0
2025-11-07T16:12:54.262121,34.725,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,27.0,323.0
2025-11-07T16:12:54.263843,34.726,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,30.0,359.0
2025-11-07T16:12:54.265295,34.728,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,30.0,359.0
2025-11-07T16:12:54.267221,34.730,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,27.0,323.0
2025-11-07T16:12:54.269278,34.732,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,27.0,323.0
2025-11-07T16:12:55.665016,36.127,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,24.0,288.0
2025-11-07T16:12:55.666624,36.129,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,24.0,288.0
2025-11-07T16:12:55.668328,36.131,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,21.0,251.0
2025-11-07T16:12:55.669777,36.132,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,21.0,251.0
2025-11-07T16:12:55.671516,36.134,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,18.0,216.0
2025-11-07T16:12:55.673031,36.135,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,18.0,216.0
2025-11-07T16:12:55.674375,36.137,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15.0,180.0
2025-11-07T16:12:55.675842,36.138,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15.0,180.0
2025-11-07T16:12:55.677552,36.140,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12.0,144.0
2025-11-07T16:12:55.679169,36.142,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12.0,144.0
2025-11-07T16:12:55.690284,36.153,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9.0,108.0
