Timestamp,Elapsed_Time_s,Temp1_C,Temp2_C,Temp3_C,Volt1_V,Volt2_V,Volt3_V,Volt4_V,Set_Rudder_deg,Actual_Rudder_deg,pH,Water_Temp,Salinity
2025-10-11T15:38:14.576611,4.204,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,0,10.0
2025-10-11T15:38:14.578184,4.205,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,0,10.0
2025-10-11T15:38:15.893010,5.520,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2.0,0,10.0
2025-10-11T15:38:15.894156,5.521,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2.0,0,10.0
2025-10-11T15:38:15.895821,5.523,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2.0,20.0,10.0
2025-10-11T15:38:15.897174,5.524,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2.0,20.0,10.0
2025-10-11T15:38:15.917608,5.545,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2.0,20.0,20.0
2025-10-11T15:38:15.918876,5.546,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2.0,20.0,20.0
2025-10-11T15:38:16.995625,6.623,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,20.0,20.0
2025-10-11T15:38:16.997263,6.625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,20.0,20.0
2025-10-11T15:38:16.998757,6.626,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,30.0,20.0
2025-10-11T15:38:17.001012,6.628,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,30.0,20.0
2025-10-11T15:38:17.002568,6.630,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,30.0,30.0
2025-10-11T15:38:17.003640,6.631,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,30.0,30.0
2025-10-11T15:38:18.326007,7.953,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,4.0,30.0,30.0
