Timestamp,Elapsed_Time_s,CAN_Message
2025-10-11T14:46:07.710597,4.270,can1  110  [02]  D0 07
2025-10-11T14:46:07.712731,4.272,can1  110  [02]  D0 07
2025-10-11T14:46:08.275723,4.835,can1  100  [03]  20 4E 00
2025-10-11T14:46:08.277132,4.836,can1  100  [03]  20 4E 00
2025-10-11T14:46:08.278724,4.838,can1  120  [04]  00 2D 31 01
2025-10-11T14:46:08.279875,4.839,can1  120  [04]  00 2D 31 01
2025-10-11T14:46:10.571735,7.131,can1  110  [02]  E8 03
2025-10-11T14:46:10.573229,7.132,can1  110  [02]  E8 03
2025-10-11T14:46:10.574618,7.134,can1  100  [03]  10 27 00
2025-10-11T14:46:10.576005,7.135,can1  100  [03]  10 27 00
2025-10-11T14:46:10.578075,7.137,can1  120  [04]  80 96 98 00
2025-10-11T14:46:10.579580,7.139,can1  120  [04]  80 96 98 00
2025-10-11T14:46:12.663959,9.223,can1  110  [02]  D0 07
2025-10-11T14:46:12.665438,9.224,can1  110  [02]  D0 07
2025-10-11T14:46:12.666645,9.226,can1  100  [03]  20 4E 00
2025-10-11T14:46:12.667980,9.227,can1  100  [03]  20 4E 00
2025-10-11T14:46:12.669386,9.228,can1  120  [04]  00 2D 31 01
2025-10-11T14:46:12.671486,9.231,can1  120  [04]  00 2D 31 01
2025-10-11T14:46:14.852425,11.411,can1  110  [02]  B8 0B
2025-10-11T14:46:14.854148,11.413,can1  110  [02]  B8 0B
2025-10-11T14:46:14.856294,11.415,can1  100  [03]  30 75 00
2025-10-11T14:46:14.859342,11.418,can1  100  [03]  30 75 00
2025-10-11T14:46:14.861036,11.420,can1  120  [04]  80 C3 C9 01
2025-10-11T14:46:14.863416,11.422,can1  120  [04]  80 C3 C9 01
2025-10-11T14:46:17.054634,13.614,can1  110  [02]  A0 0F
2025-10-11T14:46:17.056185,13.615,can1  110  [02]  A0 0F
2025-10-11T14:46:17.057528,13.617,can1  100  [03]  40 9C 00
2025-10-11T14:46:17.058795,13.618,can1  100  [03]  40 9C 00
2025-10-11T14:46:17.060999,13.620,can1  120  [04]  00 5A 62 02
2025-10-11T14:46:17.062981,13.622,can1  120  [04]  00 5A 62 02
2025-10-11T14:46:19.257489,15.817,can1  110  [02]  88 13
2025-10-11T14:46:19.259192,15.818,can1  110  [02]  88 13
2025-10-11T14:46:19.261008,15.820,can1  100  [03]  50 C3 00
2025-10-11T14:46:19.262564,15.822,can1  100  [03]  50 C3 00
2025-10-11T14:46:19.264613,15.824,can1  120  [04]  80 F0 FA 02
2025-10-11T14:46:19.266523,15.826,can1  120  [04]  80 F0 FA 02
2025-10-11T14:46:21.459770,18.019,can1  110  [02]  70 17
2025-10-11T14:46:21.461327,18.020,can1  110  [02]  70 17
2025-10-11T14:46:21.462616,18.022,can1  100  [03]  60 EA 00
2025-10-11T14:46:21.464006,18.023,can1  100  [03]  60 EA 00
2025-10-11T14:46:21.465887,18.025,can1  120  [04]  00 87 93 03
2025-10-11T14:46:21.467644,18.027,can1  120  [04]  00 87 93 03
2025-10-11T14:46:24.088944,20.648,can1  110  [02]  58 1B
2025-10-11T14:46:24.090824,20.650,can1  110  [02]  58 1B
2025-10-11T14:46:24.092563,20.652,can1  100  [03]  70 11 01
2025-10-11T14:46:24.094151,20.653,can1  100  [03]  70 11 01
2025-10-11T14:46:24.097422,20.656,can1  120  [04]  80 1D 2C 04
2025-10-11T14:46:24.100251,20.659,can1  120  [04]  80 1D 2C 04
2025-10-11T14:46:25.839595,22.399,can1  110  [02]  40 1F
2025-10-11T14:46:25.841286,22.400,can1  110  [02]  40 1F
2025-10-11T14:46:26.392835,22.952,can1  100  [03]  80 38 01
2025-10-11T14:46:26.394462,22.953,can1  100  [03]  80 38 01
2025-10-11T14:46:26.395802,22.955,can1  120  [04]  00 B4 C4 04
2025-10-11T14:46:26.397151,22.956,can1  120  [04]  00 B4 C4 04
2025-10-11T14:46:28.581379,25.140,can1  110  [02]  28 23
2025-10-11T14:46:28.582953,25.142,can1  110  [02]  28 23
2025-10-11T14:46:28.584520,25.144,can1  100  [03]  90 5F 01
2025-10-11T14:46:28.585878,25.145,can1  100  [03]  90 5F 01
2025-10-11T14:46:28.587761,25.147,can1  120  [04]  80 4A 5D 05
2025-10-11T14:46:28.589577,25.149,can1  120  [04]  80 4A 5D 05
2025-10-11T14:46:30.542022,27.101,can1  110  [02]  40 1F
2025-10-11T14:46:30.543445,27.102,can1  110  [02]  40 1F
2025-10-11T14:46:30.544971,27.104,can1  100  [03]  80 38 01
2025-10-11T14:46:30.546369,27.105,can1  100  [03]  80 38 01
2025-10-11T14:46:31.094352,27.653,can1  120  [04]  00 B4 C4 04
2025-10-11T14:46:31.096072,27.655,can1  120  [04]  00 B4 C4 04
2025-10-11T14:46:32.642798,29.202,can1  110  [02]  58 1B
2025-10-11T14:46:32.645014,29.204,can1  110  [02]  58 1B
2025-10-11T14:46:33.178534,29.738,can1  100  [03]  70 11 01
2025-10-11T14:46:33.180017,29.739,can1  100  [03]  70 11 01
2025-10-11T14:46:33.181436,29.740,can1  120  [04]  80 1D 2C 04
2025-10-11T14:46:33.182793,29.742,can1  120  [04]  80 1D 2C 04
2025-10-11T14:46:35.372138,31.931,can1  110  [02]  70 17
2025-10-11T14:46:35.373825,31.933,can1  110  [02]  70 17
2025-10-11T14:46:35.375379,31.934,can1  100  [03]  60 EA 00
2025-10-11T14:46:35.377049,31.936,can1  100  [03]  60 EA 00
2025-10-11T14:46:35.380305,31.939,can1  120  [04]  00 87 93 03
2025-10-11T14:46:35.382300,31.941,can1  120  [04]  00 87 93 03
2025-10-11T14:46:37.783823,34.343,can1  110  [02]  88 13
2025-10-11T14:46:37.786229,34.345,can1  110  [02]  88 13
2025-10-11T14:46:37.788142,34.347,can1  100  [03]  50 C3 00
2025-10-11T14:46:37.790094,34.349,can1  100  [03]  50 C3 00
2025-10-11T14:46:37.792213,34.351,can1  120  [04]  80 F0 FA 02
2025-10-11T14:46:37.795713,34.355,can1  120  [04]  80 F0 FA 02
2025-10-11T14:46:40.073546,36.633,can1  110  [02]  A0 0F
2025-10-11T14:46:40.075086,36.634,can1  110  [02]  A0 0F
2025-10-11T14:46:40.076518,36.636,can1  100  [03]  40 9C 00
2025-10-11T14:46:40.078084,36.637,can1  100  [03]  40 9C 00
2025-10-11T14:46:40.079994,36.639,can1  120  [04]  00 5A 62 02
2025-10-11T14:46:40.081919,36.641,can1  120  [04]  00 5A 62 02
2025-10-11T14:46:42.060348,38.619,can1  110  [02]  B8 0B
2025-10-11T14:46:42.061966,38.621,can1  110  [02]  B8 0B
2025-10-11T14:46:42.064476,38.624,can1  100  [03]  30 75 00
2025-10-11T14:46:42.067267,38.626,can1  100  [03]  30 75 00
2025-10-11T14:46:42.928661,39.488,can1  120  [04]  80 C3 C9 01
2025-10-11T14:46:42.930638,39.490,can1  120  [04]  80 C3 C9 01
2025-10-11T14:46:45.027619,41.587,can1  110  [02]  D0 07
2025-10-11T14:46:45.029486,41.589,can1  110  [02]  D0 07
2025-10-11T14:46:45.031368,41.590,can1  100  [03]  20 4E 00
2025-10-11T14:46:45.034064,41.593,can1  100  [03]  20 4E 00
2025-10-11T14:46:45.035899,41.595,can1  120  [04]  00 2D 31 01
2025-10-11T14:46:45.039292,41.598,can1  120  [04]  00 2D 31 01
2025-10-11T14:46:49.434341,45.993,can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
2025-10-11T14:46:49.437218,45.996,can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
2025-10-11T14:46:50.330577,46.890,can1  110  [02]  B8 0B
2025-10-11T14:46:50.332578,46.892,can1  110  [02]  B8 0B
2025-10-11T14:46:50.978621,47.538,can1  100  [03]  30 75 00
2025-10-11T14:46:50.980419,47.539,can1  100  [03]  30 75 00
2025-10-11T14:46:50.982236,47.541,can1  120  [04]  80 C3 C9 01
2025-10-11T14:46:50.984892,47.544,can1  120  [04]  80 C3 C9 01
2025-10-11T14:46:52.619491,49.179,can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
2025-10-11T14:46:52.622503,49.182,can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
2025-10-11T14:46:54.697844,51.257,can1  110  [02]  A0 0F
2025-10-11T14:46:54.699904,51.259,can1  110  [02]  A0 0F
2025-10-11T14:46:55.242619,51.802,can1  100  [03]  40 9C 00
2025-10-11T14:46:55.244395,51.803,can1  100  [03]  40 9C 00
2025-10-11T14:46:55.245936,51.805,can1  120  [04]  00 5A 62 02
2025-10-11T14:46:55.247561,51.807,can1  120  [04]  00 5A 62 02
2025-10-11T14:46:57.356891,53.916,can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
2025-10-11T14:46:57.359276,53.918,can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
2025-10-11T14:46:58.995376,55.554,can1  110  [02]  88 13
2025-10-11T14:46:58.997260,55.556,can1  110  [02]  88 13
2025-10-11T14:46:59.546952,56.106,can1  100  [03]  50 C3 00
2025-10-11T14:46:59.548431,56.107,can1  100  [03]  50 C3 00
2025-10-11T14:46:59.549757,56.109,can1  120  [04]  80 F0 FA 02
2025-10-11T14:46:59.551368,56.110,can1  120  [04]  80 F0 FA 02
2025-10-11T14:47:01.850108,58.409,can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
2025-10-11T14:47:01.852324,58.411,can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
2025-10-11T14:47:03.385423,59.944,can1  110  [02]  70 17
2025-10-11T14:47:03.387891,59.947,can1  110  [02]  70 17
2025-10-11T14:47:03.389361,59.948,can1  100  [03]  60 EA 00
2025-10-11T14:47:03.392220,59.951,can1  100  [03]  60 EA 00
2025-10-11T14:47:03.929721,60.489,can1  120  [04]  00 87 93 03
2025-10-11T14:47:03.931615,60.491,can1  120  [04]  00 87 93 03
2025-10-11T14:47:05.677915,62.237,can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
2025-10-11T14:47:05.680039,62.239,can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
2025-10-11T14:47:07.764160,64.323,can1  110  [02]  58 1B
2025-10-11T14:47:07.765846,64.325,can1  110  [02]  58 1B
2025-10-11T14:47:08.312532,64.872,can1  100  [03]  70 11 01
2025-10-11T14:47:08.314077,64.873,can1  100  [03]  70 11 01
2025-10-11T14:47:08.315681,64.875,can1  120  [04]  80 1D 2C 04
2025-10-11T14:47:08.317503,64.877,can1  120  [04]  80 1D 2C 04
2025-10-11T14:47:10.410244,66.969,can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
2025-10-11T14:47:10.412255,66.971,can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
2025-10-11T14:47:12.045488,68.605,can1  110  [02]  40 1F
2025-10-11T14:47:12.047504,68.607,can1  110  [02]  40 1F
2025-10-11T14:47:12.601896,69.161,can1  100  [03]  80 38 01
2025-10-11T14:47:12.603655,69.163,can1  100  [03]  80 38 01
2025-10-11T14:47:12.605457,69.164,can1  120  [04]  00 B4 C4 04
2025-10-11T14:47:12.607227,69.166,can1  120  [04]  00 B4 C4 04
2025-10-11T14:47:14.361722,70.921,can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
2025-10-11T14:47:14.363568,70.923,can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
2025-10-11T14:47:16.661095,73.220,can1  110  [02]  28 23
2025-10-11T14:47:16.662615,73.222,can1  110  [02]  28 23
2025-10-11T14:47:16.663998,73.223,can1  100  [03]  90 5F 01
2025-10-11T14:47:16.665356,73.224,can1  100  [03]  90 5F 01
2025-10-11T14:47:16.668000,73.227,can1  120  [04]  80 4A 5D 05
2025-10-11T14:47:16.669629,73.229,can1  120  [04]  80 4A 5D 05
2025-10-11T14:47:18.741782,75.301,can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
2025-10-11T14:47:18.744012,75.303,can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
2025-10-11T14:47:20.831875,77.391,can1  110  [02]  40 1F
2025-10-11T14:47:20.833728,77.393,can1  110  [02]  40 1F
2025-10-11T14:47:20.835416,77.394,can1  100  [03]  80 38 01
2025-10-11T14:47:20.837804,77.397,can1  100  [03]  80 38 01
2025-10-11T14:47:21.373016,77.932,can1  120  [04]  00 B4 C4 04
2025-10-11T14:47:21.374616,77.934,can1  120  [04]  00 B4 C4 04
2025-10-11T14:47:23.342228,79.901,can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
2025-10-11T14:47:23.344382,79.903,can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
2025-10-11T14:47:25.419021,81.978,can1  110  [02]  58 1B
2025-10-11T14:47:25.420572,81.980,can1  110  [02]  58 1B
2025-10-11T14:47:25.422231,81.981,can1  100  [03]  70 11 01
2025-10-11T14:47:25.423902,81.983,can1  100  [03]  70 11 01
2025-10-11T14:47:25.426330,81.985,can1  120  [04]  80 1D 2C 04
2025-10-11T14:47:25.427817,81.987,can1  120  [04]  80 1D 2C 04
2025-10-11T14:47:27.614571,84.174,can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
2025-10-11T14:47:27.617298,84.176,can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
2025-10-11T14:47:29.380834,85.940,can1  110  [02]  70 17
2025-10-11T14:47:29.382762,85.942,can1  110  [02]  70 17
2025-10-11T14:47:30.039060,86.598,can1  100  [03]  60 EA 00
2025-10-11T14:47:30.040590,86.600,can1  100  [03]  60 EA 00
2025-10-11T14:47:30.042061,86.601,can1  120  [04]  00 87 93 03
2025-10-11T14:47:30.043655,86.603,can1  120  [04]  00 87 93 03
2025-10-11T14:47:32.360346,88.919,can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
2025-10-11T14:47:32.362874,88.922,can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
2025-10-11T14:47:34.432048,90.991,can1  110  [02]  88 13
2025-10-11T14:47:34.434134,90.993,can1  110  [02]  88 13
2025-10-11T14:47:34.435833,90.995,can1  100  [03]  50 C3 00
2025-10-11T14:47:34.438997,90.998,can1  100  [03]  50 C3 00
2025-10-11T14:47:34.440738,91.000,can1  120  [04]  80 F0 FA 02
2025-10-11T14:47:34.442327,91.001,can1  120  [04]  80 F0 FA 02
2025-10-11T14:47:36.642166,93.201,can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
2025-10-11T14:47:36.644496,93.204,can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
2025-10-11T14:47:38.279963,94.839,can1  110  [02]  A0 0F
2025-10-11T14:47:38.281777,94.841,can1  110  [02]  A0 0F
2025-10-11T14:47:38.832087,95.391,can1  100  [03]  40 9C 00
2025-10-11T14:47:38.833710,95.393,can1  100  [03]  40 9C 00
2025-10-11T14:47:38.835337,95.394,can1  120  [04]  00 5A 62 02
2025-10-11T14:47:38.837019,95.396,can1  120  [04]  00 5A 62 02
2025-10-11T14:47:40.816968,97.376,can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
2025-10-11T14:47:40.819159,97.378,can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
2025-10-11T14:47:43.003406,99.562,can1  110  [02]  B8 0B
2025-10-11T14:47:43.005133,99.564,can1  110  [02]  B8 0B
2025-10-11T14:47:43.006856,99.566,can1  100  [03]  30 75 00
2025-10-11T14:47:43.008443,99.567,can1  100  [03]  30 75 00
2025-10-11T14:47:43.010633,99.570,can1  120  [04]  80 C3 C9 01
2025-10-11T14:47:43.012629,99.572,can1  120  [04]  80 C3 C9 01
2025-10-11T14:47:45.418186,101.977,can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
2025-10-11T14:47:45.420761,101.980,can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
2025-10-11T14:47:46.965243,103.524,can1  110  [02]  D0 07
2025-10-11T14:47:46.967105,103.526,can1  110  [02]  D0 07
2025-10-11T14:47:46.969244,103.528,can1  100  [03]  20 4E 00
2025-10-11T14:47:46.971933,103.531,can1  100  [03]  20 4E 00
2025-10-11T14:47:47.512627,104.072,can1  120  [04]  00 2D 31 01
2025-10-11T14:47:47.514219,104.073,can1  120  [04]  00 2D 31 01
2025-10-11T14:47:49.496062,106.055,can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
2025-10-11T14:47:49.498681,106.058,can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
2025-10-11T14:47:51.133764,107.693,can1  110  [02]  E8 03
2025-10-11T14:47:51.135561,107.695,can1  110  [02]  E8 03
2025-10-11T14:47:51.698826,108.258,can1  100  [03]  10 27 00
2025-10-11T14:47:51.701325,108.260,can1  100  [03]  10 27 00
2025-10-11T14:47:51.703013,108.262,can1  120  [04]  80 96 98 00
2025-10-11T14:47:51.705950,108.265,can1  120  [04]  80 96 98 00
