Timestamp,Elapsed_Time_s,Temp1_C,Temp2_C,Temp3_C,Volt1_V,Volt2_V,Volt3_V,Volt4_V,Set_Rudder_deg,Actual_Rudder_deg,pH,Water_Temp,Salinity
2025-10-11T14:43:43.672642,4.401,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,1.0,0,0
2025-10-11T14:43:43.674199,4.402,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,1.0,0,0
2025-10-11T14:43:44.331781,5.060,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,1.0,10.0,0
2025-10-11T14:43:44.333086,5.061,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,1.0,10.0,0
2025-10-11T14:43:44.335061,5.063,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,1.0,10.0,10.0
2025-10-11T14:43:44.336496,5.065,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,1.0,10.0,10.0
2025-10-11T14:43:45.968961,6.697,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2.0,10.0,10.0
2025-10-11T14:43:45.970322,6.698,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2.0,10.0,10.0
2025-10-11T14:43:46.618653,7.347,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2.0,20.0,10.0
2025-10-11T14:43:46.620343,7.348,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2.0,20.0,10.0
2025-10-11T14:43:46.622018,7.350,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2.0,20.0,20.0
2025-10-11T14:43:46.624023,7.352,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2.0,20.0,20.0
2025-10-11T14:43:48.271868,9.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,20.0,20.0
2025-10-11T14:43:48.273551,9.002,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,20.0,20.0
2025-10-11T14:43:48.805541,9.534,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,30.0,20.0
2025-10-11T14:43:48.807160,9.535,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,30.0,20.0
2025-10-11T14:43:48.808680,9.537,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,30.0,30.0
2025-10-11T14:43:48.810020,9.538,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,30.0,30.0
2025-10-11T14:43:50.473028,11.201,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,4.0,30.0,30.0
2025-10-11T14:43:50.474558,11.203,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,4.0,30.0,30.0
2025-10-11T14:43:51.022861,11.751,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,4.0,40.0,30.0
2025-10-11T14:43:51.024397,11.752,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,4.0,40.0,30.0
2025-10-11T14:43:51.025977,11.754,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,4.0,40.0,40.0
2025-10-11T14:43:51.027282,11.755,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,4.0,40.0,40.0
