Timestamp,Elapsed_Time_s,Temp1,Temp2,Temp3,Volt1,Volt2,Volt3,Volt4,MPPT_curr_hull_port,MPPT_curr_hull_starbd,MPPT_curr_sail_port,MPPT_curr_sail_starbd,Actual_rdr_deg,Set_rdr_deg,Speed_over_gnd,IMU_roll,IMU_pitch,IMU_integral,IMU_derivative,IMU_heading,Desired_heading,Data_wind_spd,Data_wind_dir
2025-11-07T22:20:16.517357,3.006,None,None,None,None,None,None,None,None,None,None,None,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:16.518226,3.007,None,None,None,None,None,None,None,None,None,None,None,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:16.975311,3.464,None,None,None,None,None,None,None,None,None,None,None,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:16.975897,3.465,19.95,565.38,20.14,3.26,3.24,3.24,3.28,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:16.976288,3.465,19.95,565.38,20.14,3.26,3.24,3.24,3.28,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:16.976804,3.466,19.95,565.38,20.14,3.26,3.24,3.24,3.28,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:16.977280,3.466,19.95,565.38,20.14,3.26,3.24,3.25,3.28,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:16.977705,3.467,19.95,565.38,20.14,3.26,3.24,3.25,3.28,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:16.978076,3.467,19.95,565.38,20.14,3.26,3.24,3.25,3.28,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:16.978447,3.467,19.95,565.38,20.14,3.26,3.24,3.25,3.28,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:16.978858,3.468,19.95,565.38,20.16,3.25,3.25,3.24,3.27,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:16.979245,3.468,19.95,565.38,20.16,3.25,3.25,3.24,3.27,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:16.980570,3.470,19.95,565.38,20.16,3.25,3.25,3.24,3.27,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:16.981264,3.470,19.95,565.38,20.16,3.25,3.25,3.24,3.27,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:17.497522,3.987,19.93,577.97,20.16,3.26,3.25,3.24,3.29,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:17.497983,3.987,19.93,577.97,20.16,3.26,3.25,3.24,3.29,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:17.498354,3.987,19.93,577.97,20.16,3.26,3.25,3.24,3.29,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:17.498677,3.988,19.93,577.97,20.16,3.26,3.25,3.24,3.29,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:17.499099,3.988,19.97,580.16,20.14,3.25,3.25,3.25,3.28,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:17.499503,3.989,19.97,580.16,20.14,3.25,3.25,3.25,3.28,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:17.499879,3.989,19.97,580.16,20.14,3.25,3.25,3.25,3.28,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:17.500214,3.989,19.97,580.16,20.14,3.25,3.25,3.25,3.28,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:17.500534,3.990,19.95,508.41,20.12,3.25,3.25,3.24,3.29,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:17.500821,3.990,19.95,508.41,20.12,3.25,3.25,3.24,3.29,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:17.501122,3.990,19.95,508.41,20.12,3.25,3.25,3.24,3.29,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:17.501567,3.991,19.95,508.41,20.12,3.25,3.25,3.24,3.29,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:17.937273,4.426,19.95,508.41,20.19,3.25,3.25,3.25,3.27,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:17.938088,4.427,19.95,508.41,20.19,3.25,3.25,3.25,3.27,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:17.938757,4.428,19.95,508.41,20.19,3.25,3.25,3.25,3.27,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:17.939386,4.428,19.95,508.41,20.19,3.25,3.25,3.25,3.27,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:17.940015,4.429,19.95,508.41,20.19,3.25,3.25,3.25,3.28,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:17.940546,4.430,19.95,508.41,20.19,3.25,3.25,3.25,3.28,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:17.941105,4.430,19.95,508.41,20.19,3.25,3.25,3.25,3.28,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:17.941672,4.431,19.95,508.41,20.19,3.25,3.25,3.25,3.28,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:17.942180,4.431,19.97,571.46,20.16,3.25,3.25,3.24,3.28,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:17.943674,4.433,19.97,571.46,20.16,3.25,3.25,3.24,3.28,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:18.606084,5.095,19.97,571.46,20.16,3.25,3.25,3.24,3.28,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:18.606584,5.096,19.97,571.46,20.16,3.25,3.25,3.24,3.28,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:18.606956,5.096,19.93,508.41,20.1,3.25,3.26,3.24,3.27,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:18.607283,5.096,19.93,508.41,20.1,3.25,3.26,3.24,3.27,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:18.607607,5.097,19.93,508.41,20.1,3.25,3.26,3.24,3.27,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:18.607933,5.097,19.93,508.41,20.1,3.25,3.26,3.24,3.27,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:18.608287,5.097,19.97,565.38,20.08,3.25,3.26,3.25,3.29,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:18.608633,5.098,19.97,565.38,20.08,3.25,3.26,3.25,3.29,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:18.608958,5.098,19.97,565.38,20.08,3.25,3.26,3.25,3.29,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
2025-11-07T22:20:18.609270,5.098,19.97,565.38,20.08,3.25,3.26,3.25,3.29,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,180.0,None,None,None
